personId,playerName,arenaName,gameType,games,wins,losses,win_pct,total_points,ppg,career_high
1628502,Nigel Hayes-Davis,Crypto.com Arena,Regular Season,1,1,0,1.0,4,4.0,4
1628502,Nigel Hayes-Davis,Delta Center,Regular Season,1,0,1,0.0,0,0.0,0
1628502,Nigel Hayes-Davis,Intuit Dome,Regular Season,1,0,1,0.0,7,7.0,7
1628502,Nigel Hayes-Davis,Moda Center,Regular Season,1,1,0,1.0,0,0.0,0
1628502,Nigel Hayes-Davis,Mortgage Matchup Center,Regular Season,16,12,4,0.75,12,0.8,4
1628502,Nigel Hayes-Davis,Paycom Center,Regular Season,2,0,2,0.0,0,0.0,0
1628502,Nigel Hayes-Davis,Rocket Arena,Regular Season,1,0,1,0.0,5,5.0,5
1628502,Nigel Hayes-Davis,Toyota Center,Regular Season,1,0,1,0.0,2,2.0,2
203999,Nikola Jokic,American Airlines Center,Regular Season,1,0,1,0.0,29,29.0,29
203999,Nikola Jokic,Ball Arena,Playoffs,3,2,1,0.667,76,25.3,27
203999,Nikola Jokic,Ball Arena,Regular Season,33,24,9,0.727,911,27.6,56
203999,Nikola Jokic,Chase Center,Regular Season,2,0,2,0.0,56,28.0,35
203999,Nikola Jokic,Crypto.com Arena,Regular Season,1,0,1,0.0,24,24.0,24
203999,Nikola Jokic,Delta Center,Regular Season,2,2,0,1.0,37,18.5,22
203999,Nikola Jokic,FedExForum,Regular Season,2,1,1,0.5,46,23.0,29
203999,Nikola Jokic,Frost Bank Center,Regular Season,2,2,0,1.0,54,27.0,31
203999,Nikola Jokic,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,24,24.0,24
203999,Nikola Jokic,Golden 1 Center,Regular Season,2,2,0,1.0,71,35.5,36
203999,Nikola Jokic,Intuit Dome,Regular Season,2,1,1,0.5,77,38.5,55
203999,Nikola Jokic,Kaseya Center,Regular Season,1,0,1,0.0,21,21.0,21
203999,Nikola Jokic,Kia Center,Regular Season,1,0,1,0.0,34,34.0,34
203999,Nikola Jokic,Little Caesars Arena,Regular Season,1,0,1,0.0,24,24.0,24
203999,Nikola Jokic,Madison Square Garden,Regular Season,1,0,1,0.0,30,30.0,30
203999,Nikola Jokic,Moda Center,Regular Season,2,1,1,0.5,53,26.5,32
203999,Nikola Jokic,Mortgage Matchup Center,Regular Season,2,2,0,1.0,49,24.5,26
203999,Nikola Jokic,Paycom Center,Regular Season,2,0,2,0.0,55,27.5,32
203999,Nikola Jokic,Smoothie King Center,Regular Season,1,1,0,1.0,28,28.0,28
203999,Nikola Jokic,Spectrum Center,Regular Season,1,1,0,1.0,28,28.0,28
203999,Nikola Jokic,State Farm Arena,Regular Season,1,1,0,1.0,40,40.0,40
203999,Nikola Jokic,Target Center,Playoffs,3,0,3,0.0,79,26.3,28
203999,Nikola Jokic,Target Center,Regular Season,2,2,0,1.0,52,26.0,27
203999,Nikola Jokic,Toyota Center,Regular Season,1,1,0,1.0,34,34.0,34
203999,Nikola Jokic,United Center,Regular Season,1,1,0,1.0,22,22.0,22
1631107,Nikola Jovic,American Airlines Center,Regular Season,1,0,1,0.0,0,0.0,0
1631107,Nikola Jovic,Ball Arena,Regular Season,1,0,1,0.0,5,5.0,5
1631107,Nikola Jovic,Capital One Arena,Regular Season,1,1,0,1.0,4,4.0,4
1631107,Nikola Jovic,Chase Center,Regular Season,1,0,1,0.0,2,2.0,2
1631107,Nikola Jovic,Crypto.com Arena,Regular Season,1,0,1,0.0,9,9.0,9
1631107,Nikola Jovic,Delta Center,Regular Season,1,1,0,1.0,23,23.0,23
1631107,Nikola Jovic,FedExForum,Regular Season,1,1,0,1.0,20,20.0,20
1631107,Nikola Jovic,Frost Bank Center,Regular Season,1,0,1,0.0,0,0.0,0
1631107,Nikola Jovic,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,4,4.0,4
1631107,Nikola Jovic,Golden 1 Center,Regular Season,1,1,0,1.0,8,8.0,8
1631107,Nikola Jovic,Intuit Dome,Regular Season,1,1,0,1.0,7,7.0,7
1631107,Nikola Jovic,Kaseya Center,Regular Season,23,13,10,0.565,179,7.8,29
1631107,Nikola Jovic,Kia Center,Regular Season,1,0,1,0.0,9,9.0,9
1631107,Nikola Jovic,Little Caesars Arena,Regular Season,1,1,0,1.0,5,5.0,5
1631107,Nikola Jovic,Madison Square Garden,Regular Season,1,0,1,0.0,3,3.0,3
1631107,Nikola Jovic,Moda Center,Regular Season,1,0,1,0.0,5,5.0,5
1631107,Nikola Jovic,Mortgage Matchup Center,Regular Season,1,1,0,1.0,12,12.0,12
1631107,Nikola Jovic,Paycom Center,Regular Season,1,0,1,0.0,13,13.0,13
1631107,Nikola Jovic,Smoothie King Center,Regular Season,1,1,0,1.0,8,8.0,8
1631107,Nikola Jovic,State Farm Arena,Regular Season,2,2,0,1.0,11,5.5,10
1631107,Nikola Jovic,TD Garden,Regular Season,1,0,1,0.0,0,0.0,0
1631107,Nikola Jovic,Target Center,Regular Season,1,0,1,0.0,9,9.0,9
1631107,Nikola Jovic,Toyota Center,Regular Season,1,0,1,0.0,0,0.0,0
1631107,Nikola Jovic,United Center,Regular Season,1,1,0,1.0,8,8.0,8
1642260,Nikola Topic,Ball Arena,Regular Season,1,0,1,0.0,14,14.0,14
1642260,Nikola Topic,Crypto.com Arena,Playoffs,1,1,0,1.0,0,0.0,0
1642260,Nikola Topic,Crypto.com Arena,Regular Season,1,1,0,1.0,0,0.0,0
1642260,Nikola Topic,Frost Bank Center,Playoffs,3,1,2,0.333,2,0.7,2
1642260,Nikola Topic,Little Caesars Arena,Regular Season,1,0,1,0.0,0,0.0,0
1642260,Nikola Topic,Mortgage Matchup Center,Playoffs,2,2,0,1.0,0,0.0,0
1642260,Nikola Topic,Paycom Center,Playoffs,3,3,0,1.0,2,0.7,2
1642260,Nikola Topic,Paycom Center,Regular Season,6,4,2,0.667,35,5.8,18
1642260,Nikola Topic,Scotiabank Arena,Regular Season,1,1,0,1.0,3,3.0,3
202696,Nikola Vucevic,Ball Arena,Regular Season,2,1,1,0.5,10,5.0,8
202696,Nikola Vucevic,Barclays Center,Regular Season,1,0,1,0.0,19,19.0,19
202696,Nikola Vucevic,Chase Center,Regular Season,1,1,0,1.0,9,9.0,9
202696,Nikola Vucevic,Crypto.com Arena,Regular Season,1,1,0,1.0,9,9.0,9
202696,Nikola Vucevic,Delta Center,Regular Season,1,0,1,0.0,21,21.0,21
202696,Nikola Vucevic,Fiserv Forum,Regular Season,2,1,1,0.5,26,13.0,16
202696,Nikola Vucevic,Gainbridge Fieldhouse,Regular Season,2,0,2,0.0,41,20.5,25
202696,Nikola Vucevic,Kaseya Center,Regular Season,1,0,1,0.0,12,12.0,12
202696,Nikola Vucevic,Kia Center,Regular Season,2,1,1,0.5,35,17.5,20
202696,Nikola Vucevic,Little Caesars Arena,Regular Season,2,0,2,0.0,26,13.0,20
202696,Nikola Vucevic,Madison Square Garden,Regular Season,2,0,2,0.0,27,13.5,17
202696,Nikola Vucevic,Moda Center,Regular Season,1,1,0,1.0,27,27.0,27
202696,Nikola Vucevic,Mortgage Matchup Center,Regular Season,1,1,0,1.0,8,8.0,8
202696,Nikola Vucevic,Rocket Arena,Regular Season,2,1,1,0.5,33,16.5,24
202696,Nikola Vucevic,Spectrum Center,Regular Season,2,1,1,0.5,26,13.0,13
202696,Nikola Vucevic,State Farm Arena,Regular Season,2,2,0,1.0,34,17.0,21
202696,Nikola Vucevic,TD Garden,Playoffs,3,1,2,0.333,20,6.7,9
202696,Nikola Vucevic,TD Garden,Regular Season,11,8,3,0.727,122,11.1,28
202696,Nikola Vucevic,Target Center,Regular Season,1,1,0,1.0,10,10.0,10
202696,Nikola Vucevic,Toyota Center,Regular Season,1,0,1,0.0,14,14.0,14
202696,Nikola Vucevic,United Center,Regular Season,26,15,11,0.577,456,17.5,35
202696,Nikola Vucevic,Xfinity Mobile Arena,Playoffs,3,2,1,0.667,17,5.7,11
1642363,Nique Clifford,American Airlines Center,Regular Season,1,1,0,1.0,13,13.0,13
1642363,Nique Clifford,Ball Arena,Regular Season,2,1,1,0.5,10,5.0,8
1642363,Nique Clifford,Barclays Center,Regular Season,1,0,1,0.0,17,17.0,17
1642363,Nique Clifford,Capital One Arena,Regular Season,1,0,1,0.0,6,6.0,6
1642363,Nique Clifford,Chase Center,Regular Season,2,0,2,0.0,18,9.0,12
1642363,Nique Clifford,Crypto.com Arena,Regular Season,2,0,2,0.0,37,18.5,26
1642363,Nique Clifford,Delta Center,Regular Season,2,0,2,0.0,6,3.0,6
1642363,Nique Clifford,FedExForum,Regular Season,2,1,1,0.5,20,10.0,12
1642363,Nique Clifford,Fiserv Forum,Regular Season,1,1,0,1.0,0,0.0,0
1642363,Nique Clifford,Frost Bank Center,Regular Season,1,0,1,0.0,1,1.0,1
1642363,Nique Clifford,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,7,7.0,7
1642363,Nique Clifford,Golden 1 Center,Regular Season,38,14,24,0.368,339,8.9,30
1642363,Nique Clifford,Intuit Dome,Regular Season,2,1,1,0.5,29,14.5,18
1642363,Nique Clifford,Kaseya Center,Regular Season,1,1,0,1.0,15,15.0,15
1642363,Nique Clifford,Little Caesars Arena,Regular Season,1,0,1,0.0,15,15.0,15
1642363,Nique Clifford,Madison Square Garden,Regular Season,1,0,1,0.0,7,7.0,7
1642363,Nique Clifford,Moda Center,Regular Season,2,0,2,0.0,32,16.0,24
1642363,Nique Clifford,Moody Center,Regular Season,1,0,1,0.0,8,8.0,8
1642363,Nique Clifford,Mortgage Matchup Center,Regular Season,2,0,2,0.0,5,2.5,3
1642363,Nique Clifford,Paycom Center,Regular Season,1,0,1,0.0,0,0.0,0
1642363,Nique Clifford,Rocket Arena,Regular Season,1,0,1,0.0,4,4.0,4
1642363,Nique Clifford,Scotiabank Arena,Regular Season,1,1,0,1.0,9,9.0,9
1642363,Nique Clifford,Smoothie King Center,Regular Season,1,0,1,0.0,10,10.0,10
1642363,Nique Clifford,State Farm Arena,Regular Season,1,0,1,0.0,3,3.0,3
1642363,Nique Clifford,TD Garden,Regular Season,1,0,1,0.0,15,15.0,15
1642363,Nique Clifford,Target Center,Regular Season,2,0,2,0.0,0,0.0,0
1642363,Nique Clifford,Toyota Center,Regular Season,2,0,2,0.0,17,8.5,15
1642363,Nique Clifford,Xfinity Mobile Arena,Regular Season,1,0,1,0.0,2,2.0,2
1642855,Noa Essengue,Smoothie King Center,Regular Season,1,0,1,0.0,0,0.0,0
1642855,Noa Essengue,United Center,Regular Season,1,1,0,1.0,0,0.0,0
1641730,Noah Clowney,American Airlines Center,Regular Season,2,0,2,0.0,24,12.0,13
1641730,Noah Clowney,Barclays Center,Regular Season,35,10,25,0.286,481,13.7,31
1641730,Noah Clowney,Capital One Arena,Regular Season,2,1,1,0.5,20,10.0,12
1641730,Noah Clowney,Crypto.com Arena,Regular Season,1,0,1,0.0,5,5.0,5
1641730,Noah Clowney,FedExForum,Regular Season,1,0,1,0.0,17,17.0,17
1641730,Noah Clowney,Fiserv Forum,Regular Season,1,0,1,0.0,6,6.0,6
1641730,Noah Clowney,Frost Bank Center,Regular Season,1,0,1,0.0,7,7.0,7
1641730,Noah Clowney,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,17,17.0,17
1641730,Noah Clowney,Kaseya Center,Regular Season,2,0,2,0.0,34,17.0,17
1641730,Noah Clowney,Kia Center,Regular Season,2,0,2,0.0,12,6.0,12
1641730,Noah Clowney,Little Caesars Arena,Regular Season,1,1,0,1.0,16,16.0,16
1641730,Noah Clowney,Madison Square Garden,Regular Season,2,0,2,0.0,12,6.0,8
1641730,Noah Clowney,Paycom Center,Regular Season,1,0,1,0.0,8,8.0,8
1641730,Noah Clowney,Rocket Arena,Regular Season,1,0,1,0.0,8,8.0,8
1641730,Noah Clowney,Scotiabank Arena,Regular Season,1,0,1,0.0,22,22.0,22
1641730,Noah Clowney,Smoothie King Center,Regular Season,1,0,1,0.0,6,6.0,6
1641730,Noah Clowney,Spectrum Center,Regular Season,1,0,1,0.0,5,5.0,5
1641730,Noah Clowney,State Farm Arena,Regular Season,2,0,2,0.0,22,11.0,12
1641730,Noah Clowney,TD Garden,Regular Season,2,1,1,0.5,29,14.5,19
1641730,Noah Clowney,Target Center,Regular Season,1,1,0,1.0,11,11.0,11
1641730,Noah Clowney,Toyota Center,Regular Season,1,0,1,0.0,2,2.0,2
1641730,Noah Clowney,United Center,Regular Season,2,1,1,0.5,27,13.5,20
1641730,Noah Clowney,Xfinity Mobile Arena,Regular Season,2,1,1,0.5,18,9.0,13
1642869,Noah Penda,American Airlines Center,Regular Season,1,1,0,1.0,0,0.0,0
1642869,Noah Penda,Ball Arena,Regular Season,1,0,1,0.0,3,3.0,3
1642869,Noah Penda,Barclays Center,Regular Season,1,1,0,1.0,13,13.0,13
1642869,Noah Penda,Capital One Arena,Regular Season,2,1,1,0.5,13,6.5,10
1642869,Noah Penda,Chase Center,Regular Season,1,0,1,0.0,5,5.0,5
1642869,Noah Penda,Delta Center,Regular Season,1,1,0,1.0,13,13.0,13
1642869,Noah Penda,Fiserv Forum,Regular Season,1,1,0,1.0,8,8.0,8
1642869,Noah Penda,Frost Bank Center,Regular Season,1,0,1,0.0,7,7.0,7
1642869,Noah Penda,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,4,4.0,4
1642869,Noah Penda,Golden 1 Center,Regular Season,1,1,0,1.0,0,0.0,0
1642869,Noah Penda,Kaseya Center,Regular Season,2,2,0,1.0,10,5.0,7
1642869,Noah Penda,Kia Center,Regular Season,25,14,11,0.56,63,2.5,13
1642869,Noah Penda,Little Caesars Arena,Playoffs,1,0,1,0.0,0,0.0,0
1642869,Noah Penda,Little Caesars Arena,Regular Season,1,0,1,0.0,4,4.0,4
1642869,Noah Penda,Madison Square Garden,Regular Season,2,1,1,0.5,2,1.0,2
1642869,Noah Penda,Moda Center,Regular Season,1,1,0,1.0,8,8.0,8
1642869,Noah Penda,Mortgage Matchup Center,Regular Season,1,0,1,0.0,0,0.0,0
1642869,Noah Penda,Paycom Center,Regular Season,1,0,1,0.0,11,11.0,11
1642869,Noah Penda,Rocket Arena,Regular Season,2,0,2,0.0,2,1.0,2
1642869,Noah Penda,Scotiabank Arena,Regular Season,2,0,2,0.0,4,2.0,3
1642869,Noah Penda,Spectrum Center,Regular Season,2,1,1,0.5,11,5.5,8
1642869,Noah Penda,State Farm Arena,Regular Season,2,0,2,0.0,6,3.0,4
1642869,Noah Penda,TD Garden,Regular Season,1,0,1,0.0,13,13.0,13
1642869,Noah Penda,Target Center,Regular Season,1,1,0,1.0,0,0.0,0
1642869,Noah Penda,The O2 Arena,Regular Season,1,0,1,0.0,5,5.0,5
1642869,Noah Penda,Uber Arena,Regular Season,1,1,0,1.0,9,9.0,9
1642869,Noah Penda,United Center,Regular Season,1,1,0,1.0,0,0.0,0
1642869,Noah Penda,Xfinity Mobile Arena,Regular Season,2,1,1,0.5,13,6.5,10
1642849,Nolan Traore,American Airlines Center,Regular Season,2,0,2,0.0,6,3.0,6
1642849,Nolan Traore,Ball Arena,Regular Season,1,0,1,0.0,9,9.0,9
1642849,Nolan Traore,Barclays Center,Regular Season,29,10,19,0.345,283,9.8,23
1642849,Nolan Traore,Capital One Arena,Regular Season,1,0,1,0.0,12,12.0,12
1642849,Nolan Traore,Crypto.com Arena,Regular Season,1,0,1,0.0,9,9.0,9
1642849,Nolan Traore,Delta Center,Regular Season,1,1,0,1.0,7,7.0,7
1642849,Nolan Traore,FedExForum,Regular Season,1,0,1,0.0,4,4.0,4
1642849,Nolan Traore,Fiserv Forum,Regular Season,1,0,1,0.0,14,14.0,14
1642849,Nolan Traore,Golden 1 Center,Regular Season,1,0,1,0.0,17,17.0,17
1642849,Nolan Traore,Kaseya Center,Regular Season,2,0,2,0.0,23,11.5,14
1642849,Nolan Traore,Kia Center,Regular Season,1,0,1,0.0,21,21.0,21
1642849,Nolan Traore,Little Caesars Arena,Regular Season,2,1,1,0.5,7,3.5,5
1642849,Nolan Traore,Madison Square Garden,Regular Season,1,0,1,0.0,0,0.0,0
1642849,Nolan Traore,Moda Center,Regular Season,1,0,1,0.0,0,0.0,0
1642849,Nolan Traore,Paycom Center,Regular Season,1,0,1,0.0,17,17.0,17
1642849,Nolan Traore,Rocket Arena,Regular Season,1,0,1,0.0,8,8.0,8
1642849,Nolan Traore,Smoothie King Center,Regular Season,1,0,1,0.0,5,5.0,5
1642849,Nolan Traore,Spectrum Center,Regular Season,1,0,1,0.0,3,3.0,3
1642849,Nolan Traore,State Farm Arena,Regular Season,1,0,1,0.0,11,11.0,11
1642849,Nolan Traore,TD Garden,Regular Season,1,0,1,0.0,8,8.0,8
1642849,Nolan Traore,Target Center,Regular Season,1,1,0,1.0,4,4.0,4
1642849,Nolan Traore,Toyota Center,Regular Season,1,0,1,0.0,4,4.0,4
1642849,Nolan Traore,United Center,Regular Season,1,0,1,0.0,16,16.0,16
1642849,Nolan Traore,Xfinity Mobile Arena,Regular Season,2,1,1,0.5,11,5.5,6
1641807,Norchad Omier,Chase Center,Regular Season,1,1,0,1.0,0,0.0,0
1641807,Norchad Omier,Golden 1 Center,Regular Season,1,1,0,1.0,5,5.0,5
1641807,Norchad Omier,Intuit Dome,Regular Season,3,3,0,1.0,10,3.3,6
1641807,Norchad Omier,Moda Center,Regular Season,1,0,1,0.0,2,2.0,2
1626181,Norman Powell,Ball Arena,Regular Season,1,0,1,0.0,23,23.0,23
1626181,Norman Powell,Barclays Center,Regular Season,1,1,0,1.0,24,24.0,24
1626181,Norman Powell,Capital One Arena,Regular Season,1,1,0,1.0,21,21.0,21
1626181,Norman Powell,Chase Center,Regular Season,1,0,1,0.0,21,21.0,21
1626181,Norman Powell,Delta Center,Regular Season,1,1,0,1.0,13,13.0,13
1626181,Norman Powell,FedExForum,Regular Season,1,1,0,1.0,15,15.0,15
1626181,Norman Powell,Fiserv Forum,Regular Season,1,0,1,0.0,26,26.0,26
1626181,Norman Powell,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,6,6.0,6
1626181,Norman Powell,Golden 1 Center,Regular Season,1,1,0,1.0,22,22.0,22
1626181,Norman Powell,Intuit Dome,Regular Season,1,1,0,1.0,21,21.0,21
1626181,Norman Powell,Kaseya Center,Regular Season,26,15,11,0.577,612,23.5,34
1626181,Norman Powell,Kia Center,Regular Season,3,0,3,0.0,77,25.7,28
1626181,Norman Powell,Little Caesars Arena,Regular Season,1,1,0,1.0,36,36.0,36
1626181,Norman Powell,Madison Square Garden,Regular Season,2,0,2,0.0,60,30.0,38
1626181,Norman Powell,Moda Center,Regular Season,1,0,1,0.0,18,18.0,18
1626181,Norman Powell,Mortgage Matchup Center,Regular Season,1,1,0,1.0,16,16.0,16
1626181,Norman Powell,Rocket Arena,Regular Season,2,1,1,0.5,34,17.0,19
1626181,Norman Powell,Scotiabank Arena,Regular Season,2,0,2,0.0,21,10.5,14
1626181,Norman Powell,Spectrum Center,Regular Season,1,0,1,0.0,17,17.0,17
1626181,Norman Powell,State Farm Arena,Regular Season,2,2,0,1.0,40,20.0,25
1626181,Norman Powell,TD Garden,Regular Season,2,0,2,0.0,42,21.0,24
1626181,Norman Powell,Target Center,Regular Season,1,0,1,0.0,21,21.0,21
1626181,Norman Powell,United Center,Regular Season,2,2,0,1.0,40,20.0,21
1626181,Norman Powell,Xfinity Mobile Arena,Regular Season,2,1,1,0.5,35,17.5,32
1628384,OG Anunoby,Ball Arena,Regular Season,1,1,0,1.0,34,34.0,34
1628384,OG Anunoby,Barclays Center,Regular Season,1,1,0,1.0,16,16.0,16
1628384,OG Anunoby,Capital One Arena,Regular Season,1,1,0,1.0,19,19.0,19
1628384,OG Anunoby,Chase Center,Regular Season,1,0,1,0.0,25,25.0,25
1628384,OG Anunoby,Crypto.com Arena,Regular Season,1,0,1,0.0,13,13.0,13
1628384,OG Anunoby,Delta Center,Regular Season,1,1,0,1.0,22,22.0,22
1628384,OG Anunoby,FedExForum,Regular Season,1,1,0,1.0,25,25.0,25
1628384,OG Anunoby,Fiserv Forum,Regular Season,2,1,1,0.5,33,16.5,24
1628384,OG Anunoby,Frost Bank Center,Playoffs,3,3,0,1.0,45,15.0,17
1628384,OG Anunoby,Frost Bank Center,Regular Season,1,0,1,0.0,9,9.0,9
1628384,OG Anunoby,Gainbridge Fieldhouse,Regular Season,2,2,0,1.0,41,20.5,25
1628384,OG Anunoby,Golden 1 Center,Regular Season,1,0,1,0.0,15,15.0,15
1628384,OG Anunoby,Intuit Dome,Regular Season,1,0,1,0.0,22,22.0,22
1628384,OG Anunoby,Kaseya Center,Regular Season,1,0,1,0.0,14,14.0,14
1628384,OG Anunoby,Little Caesars Arena,Regular Season,1,0,1,0.0,5,5.0,5
1628384,OG Anunoby,Madison Square Garden,Playoffs,9,7,2,0.778,179,19.9,33
1628384,OG Anunoby,Madison Square Garden,Regular Season,35,27,8,0.771,550,15.7,31
1628384,OG Anunoby,Moda Center,Regular Season,1,1,0,1.0,24,24.0,24
1628384,OG Anunoby,Mortgage Matchup Center,Regular Season,1,0,1,0.0,15,15.0,15
1628384,OG Anunoby,Paycom Center,Regular Season,1,0,1,0.0,10,10.0,10
1628384,OG Anunoby,Rocket Arena,Playoffs,2,2,0,1.0,38,19.0,21
1628384,OG Anunoby,Rocket Arena,Regular Season,1,0,1,0.0,5,5.0,5
1628384,OG Anunoby,Scotiabank Arena,Regular Season,3,3,0,1.0,54,18.0,26
1628384,OG Anunoby,Smoothie King Center,Regular Season,1,1,0,1.0,23,23.0,23
1628384,OG Anunoby,Spectrum Center,Regular Season,1,0,1,0.0,17,17.0,17
1628384,OG Anunoby,State Farm Arena,Playoffs,3,2,1,0.667,80,26.7,29
1628384,OG Anunoby,State Farm Arena,Regular Season,2,2,0,1.0,37,18.5,22
1628384,OG Anunoby,T-Mobile Arena,Regular Season,1,1,0,1.0,24,24.0,24
1628384,OG Anunoby,Toyota Center,Regular Season,1,0,1,0.0,8,8.0,8
1628384,OG Anunoby,United Center,Regular Season,2,1,1,0.5,35,17.5,26
1628384,OG Anunoby,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,23,23.0,23
1630167,Obi Toppin,Barclays Center,Regular Season,1,1,0,1.0,26,26.0,26
1630167,Obi Toppin,Crypto.com Arena,Regular Season,1,0,1,0.0,2,2.0,2
1630167,Obi Toppin,FedExForum,Regular Season,1,0,1,0.0,13,13.0,13
1630167,Obi Toppin,Fiserv Forum,Regular Season,1,0,1,0.0,11,11.0,11
1630167,Obi Toppin,Frost Bank Center,Regular Season,1,0,1,0.0,11,11.0,11
1630167,Obi Toppin,Gainbridge Fieldhouse,Regular Season,10,1,9,0.1,125,12.5,21
1630167,Obi Toppin,Golden 1 Center,Regular Season,1,0,1,0.0,17,17.0,17
1630167,Obi Toppin,Intuit Dome,Regular Season,1,0,1,0.0,0,0.0,0
1630167,Obi Toppin,Kia Center,Regular Season,1,1,0,1.0,8,8.0,8
1630167,Obi Toppin,Madison Square Garden,Regular Season,1,0,1,0.0,15,15.0,15
1630167,Obi Toppin,Moda Center,Regular Season,1,0,1,0.0,4,4.0,4
1630167,Obi Toppin,Rocket Arena,Regular Season,1,0,1,0.0,21,21.0,21
1630167,Obi Toppin,Spectrum Center,Regular Season,1,0,1,0.0,11,11.0,11
1630167,Obi Toppin,Target Center,Regular Season,1,0,1,0.0,9,9.0,9
1630167,Obi Toppin,United Center,Regular Season,1,1,0,1.0,6,6.0,6
1630534,Ochai Agbaji,American Airlines Center,Regular Season,1,0,1,0.0,5,5.0,5
1630534,Ochai Agbaji,Barclays Center,Regular Season,11,3,8,0.273,92,8.4,18
1630534,Ochai Agbaji,Capital One Arena,Regular Season,1,0,1,0.0,8,8.0,8
1630534,Ochai Agbaji,Chase Center,Regular Season,1,1,0,1.0,4,4.0,4
1630534,Ochai Agbaji,Crypto.com Arena,Regular Season,2,0,2,0.0,2,1.0,2
1630534,Ochai Agbaji,Fiserv Forum,Regular Season,1,1,0,1.0,10,10.0,10
1630534,Ochai Agbaji,Frost Bank Center,Regular Season,1,0,1,0.0,4,4.0,4
1630534,Ochai Agbaji,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,10,10.0,10
1630534,Ochai Agbaji,Golden 1 Center,Regular Season,2,1,1,0.5,7,3.5,4
1630534,Ochai Agbaji,Kaseya Center,Regular Season,4,2,2,0.5,16,4.0,6
1630534,Ochai Agbaji,Kia Center,Regular Season,1,0,1,0.0,0,0.0,0
1630534,Ochai Agbaji,Little Caesars Arena,Regular Season,1,1,0,1.0,6,6.0,6
1630534,Ochai Agbaji,Madison Square Garden,Regular Season,1,0,1,0.0,6,6.0,6
1630534,Ochai Agbaji,Moda Center,Regular Season,2,1,1,0.5,10,5.0,10
1630534,Ochai Agbaji,Paycom Center,Regular Season,2,1,1,0.5,9,4.5,5
1630534,Ochai Agbaji,Rocket Arena,Regular Season,2,1,1,0.5,16,8.0,13
1630534,Ochai Agbaji,Scotiabank Arena,Regular Season,22,13,9,0.591,87,4.0,15
1630534,Ochai Agbaji,Spectrum Center,Regular Season,2,1,1,0.5,4,2.0,2
1630534,Ochai Agbaji,State Farm Arena,Regular Season,2,1,1,0.5,10,5.0,6
1630534,Ochai Agbaji,TD Garden,Regular Season,1,0,1,0.0,8,8.0,8
1630534,Ochai Agbaji,Xfinity Mobile Arena,Regular Season,1,0,1,0.0,0,0.0,0
1630846,Olivier Sarr,FedExForum,Regular Season,1,1,0,1.0,0,0.0,0
1630846,Olivier Sarr,Rocket Arena,Regular Season,2,2,0,1.0,11,5.5,10
1630846,Olivier Sarr,State Farm Arena,Regular Season,1,0,1,0.0,3,3.0,3
1641765,Olivier-Maxence Prosper,American Airlines Center,Regular Season,2,2,0,1.0,18,9.0,16
1641765,Olivier-Maxence Prosper,Ball Arena,Regular Season,1,0,1,0.0,14,14.0,14
1641765,Olivier-Maxence Prosper,Barclays Center,Regular Season,1,0,1,0.0,15,15.0,15
1641765,Olivier-Maxence Prosper,Capital One Arena,Regular Season,1,0,1,0.0,3,3.0,3
1641765,Olivier-Maxence Prosper,Chase Center,Regular Season,1,0,1,0.0,4,4.0,4
1641765,Olivier-Maxence Prosper,Delta Center,Regular Season,1,1,0,1.0,8,8.0,8
1641765,Olivier-Maxence Prosper,FedExForum,Regular Season,26,9,17,0.346,281,10.8,31
1641765,Olivier-Maxence Prosper,Fiserv Forum,Regular Season,1,0,1,0.0,13,13.0,13
1641765,Olivier-Maxence Prosper,Frost Bank Center,Regular Season,1,0,1,0.0,2,2.0,2
1641765,Olivier-Maxence Prosper,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,17,17.0,17
1641765,Olivier-Maxence Prosper,Golden 1 Center,Regular Season,1,1,0,1.0,8,8.0,8
1641765,Olivier-Maxence Prosper,Intuit Dome,Regular Season,1,1,0,1.0,0,0.0,0
1641765,Olivier-Maxence Prosper,Kaseya Center,Regular Season,1,0,1,0.0,9,9.0,9
1641765,Olivier-Maxence Prosper,Little Caesars Arena,Regular Season,1,0,1,0.0,17,17.0,17
1641765,Olivier-Maxence Prosper,Moda Center,Regular Season,2,0,2,0.0,38,19.0,25
1641765,Olivier-Maxence Prosper,Paycom Center,Regular Season,1,0,1,0.0,8,8.0,8
1641765,Olivier-Maxence Prosper,Scotiabank Arena,Regular Season,1,0,1,0.0,6,6.0,6
1641765,Olivier-Maxence Prosper,Smoothie King Center,Regular Season,1,0,1,0.0,2,2.0,2
1641765,Olivier-Maxence Prosper,Spectrum Center,Regular Season,1,0,1,0.0,10,10.0,10
1641765,Olivier-Maxence Prosper,State Farm Arena,Regular Season,1,0,1,0.0,8,8.0,8
1641765,Olivier-Maxence Prosper,TD Garden,Regular Season,1,0,1,0.0,8,8.0,8
